#,MASTER_ACCOUNT,login_count_1M,login_count_2M,login_count_3M,login_count_6M
79471,V55234,22,44,67,127
79472,V60197,29,53,81,152
79473,V63749,1,5,18,45
79474,V63946,10,14,22,57
79475,V6869H,4,8,21,56
79476,V72193,26,53,80,147
79477,V73974,22,45,69,95
79478,V74486,28,49,74,137
79479,V75150,1,1,2,38
79480,V78538,13,32,51,92
79481,V79090,1,1,1,13
79482,V79160,4,16,39,88
79483,V82504,22,45,69,130
79484,V83202,20,43,69,133
79485,V84280,12,24,44,94
79486,V85A86,23,46,73,136
79487,V86437,24,47,70,132
79488,V86568,2,2,8,47
79489,V87100,5,5,9,48
79490,V87789,4,5,6,9
79491,V88197,1,1,2,5
79492,V92H00,26,42,42,42
79493,V96969,24,48,73,139
79494,VA0123,25,53,84,156
79495,VA4746,5,7,8,17
79496,VA5523,23,48,72,143
79497,VA6389,12,23,34,87
79498,VA8633,7,16,20,62
79499,VAB126,3,4,8,76
79500,VAD227,19,31,31,31
79501,VAD998,10,31,41,75
79502,VAMINH,17,37,56,112
79503,VAN095,0,0,2,5
79504,VAN133,4,4,8,11
79505,VAN158,20,43,67,127
79506,VAN165,12,14,14,14
79507,VAN292,15,32,52,109
79508,VAN979,0,0,0,4
79509,VAN996,0,1,10,30
79510,VANBAC,30,59,88,166
79511,VANDAM,9,18,39,68
79512,VANG99,19,41,64,124
79513,VANH88,0,0,0,1
79514,VANLAN,12,24,44,95
79515,VANN78,23,23,23,23
79516,VANNTH,7,10,13,28
79517,VANPHU,17,25,33,56
79518,VB7351,2,4,5,8
79519,VB7478,22,45,68,129
79520,VB8061,22,44,67,129
79521,VC0705,27,51,75,105
79522,VC1011,8,8,8,8
79523,VC1368,2,3,4,26
79524,VC1910,14,37,45,45
79525,VCH136,1,1,2,13
79526,VCN203,12,13,18,26
79527,VCT901,0,0,0,20
79528,VD1199,4,8,14,16
79529,VD1287,18,33,52,106
79530,VD1868,24,44,61,115
79531,VD1919,0,0,0,1
79532,VD3870,19,40,61,122
79533,VD6209,22,44,67,128
79534,VDDKDK,24,47,72,121
79535,VDH886,22,43,65,123
79536,VDQ998,20,42,66,127
79537,VDQH95,20,32,44,78
79538,VDT586,28,52,73,145
79539,VDV868,13,23,30,49
79540,VE1016,0,0,0,25
79541,VE1755,11,17,20,68
79542,VE3037,29,57,87,164
79543,VE6260,15,34,57,116
79544,VE6512,0,0,0,3
79545,VE6802,27,51,79,146
79546,VEGETA,0,0,1,3
79547,VELVET,0,2,3,10
79548,VENAT1,24,47,73,135
79549,VF2131,19,37,45,59
79550,VF8656,31,60,88,167
79551,VG2658,1,1,1,1
79552,VG2725,4,5,7,31
79553,VG5217,23,45,73,130
79554,VG6337,22,46,70,131
79555,VG6945,7,29,56,109
79556,VGF369,0,0,0,2
79557,VGH844,24,44,65,126
79558,VH0496,7,10,22,56
79559,VH0549,3,3,3,6
79560,VH0642,20,34,51,95
79561,VH1413,23,41,64,97
79562,VH1507,0,0,0,1
79563,VH1879,2,15,17,36
79564,VH1905,15,33,56,107
79565,VH1912,3,11,20,40
79566,VH1981,22,45,71,138
79567,VH1984,1,1,1,8
79568,VH3663,13,22,31,75
79569,VH4393,25,47,70,135
79570,VH4416,14,30,55,125
79571,VH5225,25,47,73,144
79572,VH5236,17,35,58,123
79573,VH6804,18,39,53,97
79574,VH6838,7,15,33,84
79575,VHA246,0,0,0,9
79576,VHA779,25,49,73,144
79577,VHC668,10,17,27,27
79578,VHC883,16,33,55,117
79579,VHC999,9,27,48,69
79580,VHL289,0,0,1,5
79581,VHM988,0,0,1,10
79582,VHN268,23,47,73,135
79583,VHN980,0,0,0,16
79584,VHS837,8,19,29,61
79585,VHT145,1,3,6,7
79586,VHT449,0,9,10,35
79587,VHT568,20,39,61,122
79588,VHUONG,2,10,10,22
79589,VHXUAN,0,0,0,2
79590,VI0389,22,44,67,127
79591,VI1610,23,46,69,131
79592,VI3114,8,20,37,91
79593,VI3119,0,0,6,19
79594,VI8843,0,0,0,8
79595,VIAN26,1,9,16,22
79596,VIC190,0,1,2,6
79597,VICTOR,0,0,0,2
79598,VIE131,0,1,3,37
79599,VIE520,7,21,32,85
79600,VIEN94,22,47,67,125
79601,VIET10,0,2,3,13
79602,VIET19,25,52,79,149
79603,VIET41,27,51,69,129
79604,VIET77,9,11,11,11
79605,VIET78,25,26,26,26
79606,VIET82,25,46,74,148
79607,VIET83,18,38,61,120
79608,VIET84,27,56,86,163
79609,VIET88,0,0,1,1
79610,VIETVT,3,26,26,26
79611,VILA68,10,20,29,78
79612,VINCEN,9,17,23,67
79613,VINH01,4,11,11,13
79614,VINH06,3,3,3,3
79615,VINH38,0,0,1,2
79616,VINH66,23,49,75,140
79617,VINH71,6,13,29,89
79618,VINH81,0,14,20,26
79619,VINH82,16,16,16,16
79620,VINH88,23,48,72,140
79621,VINH93,13,25,35,88
79622,VINHEY,7,7,7,7
79623,VINHFA,29,58,85,156
79624,VINHHN,2,2,2,2
79625,VINHNN,0,1,1,8
79626,VINHNT,6,22,22,22
79627,VINHTR,25,30,30,30
79628,VIP358,8,16,37,79
79629,VIP898,2,3,10,20
79630,VIVIMI,0,0,1,4
79631,VKHIEM,23,42,64,123
79632,VKK168,0,0,9,23
79633,VL0061,8,18,30,72
79634,VL0944,24,50,77,143
79635,VL1188,0,2,17,58
79636,VL2131,11,21,32,78
79637,VL287I,4,5,5,5
79638,VL8160,22,43,66,126
79639,VL8689,9,15,18,39
79640,VL8715,0,1,3,17
79641,VLVL86,10,10,10,10
79642,VM0558,8,26,45,89
79643,VM6789,22,45,68,128
79644,VM7243,23,47,73,143
79645,VM9979,15,31,44,73
79646,VMA630,5,9,9,10
79647,VMINH9,22,45,66,122
79648,VML259,26,47,70,131
79649,VMT976,22,43,67,118
79650,VN0627,19,35,56,109
79651,VN0702,15,25,42,92
79652,VN1070,23,41,58,120
79653,VN2558,13,28,55,122
79654,VN3698,4,11,22,40
79655,VN4279,5,12,21,47
79656,VN5218,2,3,6,34
79657,VN9284,0,1,14,14
79658,VN99TT,0,3,3,9
79659,VNA175,6,9,22,61
79660,VNDO99,15,33,56,117
79661,VNS178,0,0,2,9
79662,VNT243,1,1,1,1
79663,VNTA90,11,27,44,86
79664,VO0010,0,0,0,2
79665,VO0568,19,37,61,118
79666,VO3654,25,45,60,122
79667,VO5031,25,51,81,161
79668,VO6053,1,1,5,18
79669,VO6796,0,0,2,2
79670,VO7136,5,10,12,28
79671,VO8899,1,2,6,19
79672,VO9404,24,46,71,129
79673,VODONG,26,44,69,132
79674,VOI271,18,37,60,122
79675,VOLONG,23,46,69,134
79676,VP0808,15,26,36,70
79677,VP1464,3,7,14,24
79678,VP5046,1,1,2,8
79679,VP8453,0,0,0,4
79680,VQ2375,10,27,44,55
79681,VQ3134,19,42,63,111
79682,VQ3217,0,0,0,1
79683,VQ5946,1,8,17,30
79684,VQH984,24,49,74,139
79685,VQT996,15,24,25,25
79686,VR0392,22,45,69,135
79687,VR0395,10,26,37,79
79688,VR8639,1,2,2,5
79689,VR9133,24,50,80,154
79690,VS2915,23,47,71,127
79691,VS3953,26,50,73,79
79692,VS4140,24,47,73,133
79693,VT0101,30,57,87,156
79694,VT0709,22,45,67,127
79695,VT3210,0,2,2,9
79696,VT3979,22,37,54,114
79697,VT4156,1,2,3,8
79698,VT5868,5,27,45,45
79699,VT6168,19,36,52,103
79700,VT68HN,12,35,65,124
79701,VT7229,0,1,1,1
79702,VT7741,23,45,70,136
79703,VT8755,4,9,25,48
79704,VT9534,25,48,75,151
79705,VTAH59,0,4,10,32
79706,VTC587,0,1,1,12
79707,VTC689,12,21,21,37
79708,VTD379,9,16,36,76
79709,VTD818,10,10,10,10
79710,VTD868,1,2,2,8
79711,VTH162,23,48,72,81
79712,VTH184,0,0,0,11
79713,VTH210,7,11,16,54
79714,VTH285,3,5,16,33
79715,VTH996,0,0,0,13
79716,VTHA96,7,13,20,39
79717,VTHONG,5,7,14,23
79718,VTHT99,22,29,29,29
79719,VTHY85,24,49,72,146
79720,VTKN12,0,0,0,19
79721,VTKO99,11,16,31,48
79722,VTMN03,0,0,0,4
79723,VTMTAM,4,6,22,54
79724,VTN183,21,43,65,112
79725,VTN263,12,19,36,89
79726,VTN966,6,6,6,6
79727,VTP068,0,0,0,32
79728,VTP114,5,10,29,53
79729,VTP988,20,42,66,125
79730,VTT001,21,39,64,118
79731,VTT833,0,0,0,4
79732,VTTN0Q,2,2,2,2
79733,VTTS2N,4,4,4,4
79734,VTUYEN,21,40,56,121
79735,VTV198,0,0,0,8
79736,VTV789,26,50,71,139
79737,VTX138,1,5,12,30
79738,VTYVNA,17,29,41,91
79739,VTZNG9,5,13,28,60
79740,VU0201,0,0,0,1
79741,VU0798,12,23,23,23
79742,VU0906,2,3,3,3
79743,VU1002,6,6,6,6
79744,VU1123,0,1,1,15
79745,VU1349,3,3,8,37
79746,VU1910,6,11,29,76
79747,VU1976,4,4,4,4
79748,VU1984,5,19,21,21
79749,VU1986,26,51,77,147
79750,VU1987,0,4,5,16
79751,VU1996,0,0,2,6
79752,VU2006,1,1,1,1
79753,VU2209,20,30,47,103
79754,VU2407,22,37,37,37
79755,VU2604,0,6,13,53
79756,VU2801,22,41,63,114
79757,VU5668,0,0,14,67
79758,VU5981,20,40,46,102
79759,VU8319,7,17,30,77
79760,VU8963,28,55,83,148
79761,VUDU79,25,46,71,134
79762,VUHUAN,17,38,62,73
79763,VUI186,1,3,5,35
79764,VUONG8,4,17,23,30
79765,VUTANH,1,2,7,14
79766,VV0608,0,0,3,9
79767,VV1311,19,40,65,126
79768,VV1901,25,50,73,137
79769,VV2007,23,44,67,127
79770,VV2468,6,10,14,50
79771,VV3558,0,1,1,13
79772,VV5698,1,2,6,8
79773,VV8573,1,2,6,14
79774,VVC669,18,38,53,99
79775,VVC980,1,3,5,8
79776,VVD970,22,44,67,127
79777,VVH211,2,7,11,23
79778,VVH511,10,10,10,10
79779,VVHPTC,6,14,23,71
79780,VVKHA1,2,2,2,2
79781,VVT253,24,45,55,85
79782,VVT688,2,5,10,10
79783,VVT868,25,45,69,125
79784,VVTUI1,2,2,2,2
79785,VVV669,1,5,9,9
79786,VVVV11,14,14,14,14
79787,VVVVMM,2,2,2,2
79788,VW4460,16,27,32,83
79789,VW5082,5,7,8,10
79790,VW6268,1,1,2,12
79791,VW6523,2,3,4,63
79792,VX5611,8,21,44,100
79793,VX6040,23,46,69,136
79794,VXC458,18,40,64,127
79795,VY1991,7,7,7,7
79796,VY2017,18,35,52,97
79797,VY2512,0,0,0,45
79798,VY2604,18,33,52,76
79799,VY5998,18,18,18,18
79800,VY8393,0,3,7,42
79801,VY9612,21,42,62,77
79802,VYLY89,24,47,70,130
79803,VZ1248,0,0,0,1
79804,VZ1450,0,0,0,20
79805,VZ7041,24,47,72,135
79806,W02394,15,30,30,30
79807,W05026,5,5,11,68
79808,W07427,3,8,9,17
79809,W13333,24,47,70,127
79810,W13938,0,0,1,57
79811,W14328,0,0,0,3
79812,W15834,22,44,67,131
79813,W1711U,5,7,11,30
79814,W30810,0,1,2,8
79815,W31197,18,36,60,121
79816,W31694,25,51,80,155
79817,W33598,0,0,0,1
79818,W35084,10,31,48,93
79819,W35547,5,11,18,54
79820,W37323,8,13,19,40
79821,W38919,18,40,52,104
79822,W39247,4,7,22,71
79823,W39419,9,21,28,37
79824,W39667,0,0,0,1
79825,W40306,1,1,2,64
79826,W43491,25,53,82,138
79827,W64586,4,7,16,72
79828,W65241,4,8,18,42
79829,W65833,0,0,1,23
79830,W67357,8,14,25,56
79831,W67498,20,47,72,124
79832,W70900,2,2,4,10
79833,W75462,0,0,2,2
79834,W79787,6,16,26,27
79835,W84440,7,9,13,27
79836,W84706,21,45,59,71
79837,W87784,2,12,21,74
79838,W88421,14,37,61,79
79839,W88W99,5,7,12,34
79840,W92619,0,0,1,1
79841,W94264,10,15,33,108
79842,W96244,11,25,41,81
79843,W98966,25,54,81,151
79844,W99321,0,0,0,1
79845,WC2721,22,45,68,127
79846,WC4970,0,0,0,3
79847,WD0509,2,3,5,7
79848,WD1102,9,18,18,18
79849,WDG192,0,0,0,14
79850,WE2540,25,47,69,131
79851,WE2841,0,0,0,27
79852,WE4016,17,25,25,25
79853,WE6719,1,1,1,2
79854,WE9788,15,34,58,130
79855,WF0296,27,55,84,94
79856,WF1003,22,42,65,128
79857,WF2474,21,34,52,108
79858,WF3240,2,2,3,22
79859,WF7951,25,49,74,144
79860,WG1864,23,45,69,131
79861,WG6151,1,1,3,5
79862,WG9056,3,5,10,23
79863,WH6373,19,34,52,74
79864,WH6S72,2,2,2,2
79865,WH8108,17,30,30,30
79866,WI1389,0,3,4,6
79867,WI4334,0,3,3,12
79868,WI4907,1,2,8,13
79869,WI5871,22,39,60,121
79870,WI6234,0,0,0,2
79871,WIN100,0,1,4,29
79872,WIN688,21,39,57,101
79873,WJ1274,0,1,2,5
79874,WJ7432,3,5,10,44
79875,WJ8449,1,1,1,1
79876,WK1903,1,7,10,33
79877,WK1935,20,34,34,34
79878,WK4332,2,13,34,45
79879,WK6136,25,48,71,134
79880,WK9358,6,19,32,85
79881,WL2212,13,29,49,93
79882,WL2749,3,6,14,38
79883,WL8823,26,51,73,133
79884,WL9113,0,0,1,4
79885,WL9615,0,1,1,2
79886,WM4079,28,52,77,142
79887,WN6885,24,47,71,89
79888,WO1013,28,51,79,152
79889,WO8942,4,4,4,4
79890,WP1274,23,46,70,130
79891,WP1382,18,34,50,104
79892,WP1416,30,52,68,130
79893,WP2990,23,45,68,131
79894,WQJSJO,2,2,2,2
79895,WR3253,1,1,1,2
79896,WR3604,0,0,0,3
79897,WS1214,8,17,25,64
79898,WS6090,15,33,49,75
79899,WS7958,10,19,38,96
79900,WT1448,8,20,40,102
79901,WT9027,0,0,0,21
79902,WT9295,1,4,24,69
79903,WUKONG,24,48,72,136
79904,WUOC27,1,8,27,87
79905,WV2958,8,19,45,91
79906,WV6852,1,1,1,5
79907,WW7169,27,51,80,147
79908,WW8491,25,48,79,151
79909,WWWWWW,22,42,57,125
79910,WX0512,6,13,18,28
79911,WX1635,0,1,4,7
79912,WX2402,1,3,9,11
79913,WX4384,29,57,87,168
79914,WX5112,14,33,55,112
79915,WX6799,15,31,44,93
79916,WX8284,7,13,25,59
79917,WZ5240,24,54,83,165
79918,WZ5290,19,40,62,113
79919,WZ7007,26,52,77,153
79920,WZ8655,17,26,48,83
79921,X02468,13,35,61,69
79922,X07383,0,2,3,3
79923,X10707,24,47,75,146
79924,X11792,1,4,6,10
79925,X12649,2,3,15,65
79926,X14435,11,18,26,42
79927,X16782,2,4,11,50
79928,X17794,4,4,5,10
79929,X19869,13,34,50,109
79930,X1988X,6,7,7,11
79931,X24209,4,5,14,73
79932,X27129,4,4,4,4
79933,X28933,0,0,0,1
79934,X2MANH,17,43,64,64
79935,X30208,2,3,5,13
79936,X34868,22,44,67,128
79937,X37816,1,3,4,4
79938,X39420,4,10,24,24
79939,X51241,16,29,44,105
79940,X51639,0,0,1,12
79941,X53157,2,2,2,14
79942,X55357,18,41,63,123
79943,X59127,5,7,9,14
79944,X62389,25,48,71,132
79945,X63201,2,10,34,88
79946,X63839,23,44,66,125
79947,X64812,4,6,7,29
79948,X65746,10,16,36,70
79949,X65940,0,0,2,3
79950,X66769,2,3,5,16
79951,X82365,3,9,12,22
79952,X82530,1,2,3,4
79953,X86X86,5,5,5,5
79954,X92009,0,2,4,9
79955,X99VVQ,2,2,3,13
79956,XA0018,0,0,3,17
79957,XA0030,0,0,0,1
79958,XA0033,0,0,4,7
79959,XA0037,0,0,0,1
79960,XA0085,0,0,6,56
79961,XA0087,12,28,41,95
79962,XA0112,24,49,74,141
79963,XA0114,0,0,0,5
79964,XA0116,0,2,25,41
79965,XA0129,4,4,4,4
79966,XA0133,10,23,44,103
79967,XA0142,12,32,55,116
79968,XA0153,1,1,2,6
79969,XA0165,4,14,19,43
79970,XA0175,0,0,2,7
79971,XA0181,10,19,33,34
79972,XA0184,16,34,52,103
79973,XA0189,23,45,69,130
79974,XA0193,25,49,74,141
79975,XA0194,23,46,70,133
79976,XA0205,0,0,1,1
79977,XA0215,0,1,1,2
79978,XA0217,0,0,0,2
79979,XA0219,7,17,34,92
79980,XA0241,22,45,66,128
79981,XA0245,0,1,3,23
79982,XA0261,22,44,68,122
79983,XA0267,9,18,31,34
79984,XA0272,1,1,1,5
79985,XA0273,22,46,70,140
79986,XA0281,0,1,1,1
79987,XA0325,1,1,1,1
79988,XA0329,21,40,59,115
79989,XA0348,0,0,2,5
79990,XA0357,27,51,78,149
79991,XA0362,23,45,68,127
79992,XA0384,0,1,2,28
79993,XA0387,25,48,72,135
79994,XA0392,15,33,54,112
79995,XA0393,21,37,59,84
79996,XA0424,28,53,82,156
79997,XA0428,0,0,0,3
79998,XA0434,0,0,8,53
79999,XA0435,24,46,67,131
80000,XA0442,22,45,68,127
80001,XA0443,3,8,19,35
80002,XA0461,0,0,5,5
80003,XA0487,21,43,64,125
80004,XA0501,14,14,14,14
80005,XA0506,5,16,33,82
80006,XA0509,0,0,0,20
80007,XA0520,0,2,13,72
80008,XA0536,0,1,1,4
80009,XA0542,25,49,74,140
80010,XA0551,0,1,1,2
80011,XA0552,0,0,0,2
80012,XA0561,19,20,33,89
80013,XA0568,22,45,66,115
80014,XA0577,22,44,67,128
80015,XA0594,3,23,48,113
80016,XA0596,0,1,1,5
80017,XA0601,30,58,86,162
80018,XA0603,24,48,73,143
80019,XA0606,4,5,7,13
80020,XA0632,26,52,80,154
80021,XA0639,24,52,82,161
80022,XA0640,2,5,12,70
80023,XA0641,0,1,5,14
80024,XA0644,23,47,73,94
80025,XA0645,2,7,25,25
80026,XA0648,0,0,0,3
80027,XA0650,24,46,69,134
80028,XA0653,0,0,1,2
80029,XA0671,27,51,75,137
80030,XA0678,0,0,0,2
80031,XA0679,13,28,43,77
80032,XA0681,13,33,45,75
80033,XA0709,25,52,81,152
80034,XA0711,23,46,66,131
80035,XA0712,4,6,10,22
80036,XA0713,4,8,21,59
80037,XA0721,10,22,27,51
80038,XA0723,8,21,26,34
80039,XA0727,20,41,57,110
80040,XA0734,12,21,33,91
80041,XA0736,1,2,3,52
80042,XA0748,1,1,1,4
80043,XA0749,0,0,0,4
80044,XA0755,4,11,24,75
80045,XA0763,0,0,1,14
80046,XA0772,15,38,62,123
80047,XA0794,4,13,13,20
80048,XA0798,0,3,12,52
80049,XA0801,0,1,1,25
80050,XA0802,0,0,0,15
80051,XA0808,22,44,68,129
80052,XA0815,26,50,76,133
80053,XA0816,26,49,74,141
80054,XA0833,5,10,16,62
80055,XA0834,1,3,4,11
80056,XA0844,13,23,35,66
80057,XA0859,24,46,71,138
80058,XA0868,8,24,29,77
80059,XA0876,30,60,90,162
80060,XA0892,0,0,4,72
80061,XA0906,28,58,89,171
80062,XA0909,23,44,67,122
80063,XA0915,28,57,86,163
80064,XA0922,0,0,1,8
80065,XA0937,25,47,72,137
80066,XA0947,0,0,0,1
80067,XA0972,1,3,14,60
80068,XA1053,2,2,2,3
80069,XA1062,23,46,74,97
80070,XA1067,5,7,15,28
80071,XA1079,30,57,86,167
80072,XA1080,4,20,42,106
80073,XA1103,0,5,25,35
80074,XA1142,6,20,37,75
80075,XA1171,2,2,2,17
80076,XA1172,0,1,1,3
80077,XA1174,0,0,0,39
80078,XA1187,3,5,11,40
80079,XA1198,10,30,41,90
80080,XA1210,6,8,14,27
80081,XA1215,17,37,60,118
80082,XA1231,22,44,70,132
80083,XA1244,3,6,12,23
80084,XA1257,0,0,0,1
80085,XA1270,2,7,11,54
80086,XA1271,22,44,67,125
80087,XA1287,23,47,76,89
80088,XA1298,26,50,76,130
80089,XA1302,20,34,51,102
80090,XA1307,0,0,0,24
80091,XA1315,23,45,68,131
80092,XA1316,23,35,35,73
80093,XA1317,27,50,69,132
80094,XA1322,3,5,6,23
80095,XA1323,1,2,2,9
80096,XA1339,0,0,0,13
80097,XA1377,18,38,51,109
80098,XA1378,0,4,5,7
80099,XA1384,24,47,76,140
80100,XA1405,7,23,46,48
80101,XA1413,0,1,3,29
80102,XA1416,0,1,2,6
80103,XA1417,22,50,79,148
80104,XA1425,0,0,0,2
80105,XA1427,22,46,69,130
80106,XA1431,6,10,11,30
80107,XA1437,14,30,50,108
80108,XA1448,22,44,66,131
80109,XA1453,0,0,0,10
80110,XA1460,3,4,4,38
80111,XA1465,9,19,33,85
80112,XA1467,0,0,0,34
80113,XA1500,2,3,3,3
80114,XA1509,4,7,11,26
80115,XA1519,1,1,3,13
80116,XA1523,24,46,70,135
80117,XA1534,18,39,42,80
80118,XA1540,25,44,71,140
80119,XA1542,10,10,14,36
80120,XA1562,24,47,72,139
80121,XA1573,2,10,14,25
80122,XA1577,0,3,4,30
80123,XA1581,14,23,44,95
80124,XA1582,2,4,16,39
80125,XA1583,1,2,2,3
80126,XA1599,3,5,10,21
80127,XA1603,0,4,6,23
80128,XA1627,0,0,2,7
80129,XA1633,0,0,0,1
80130,XA1654,6,8,13,33
80131,XA1658,3,9,12,34
80132,XA1662,29,55,84,158
80133,XA1664,10,22,28,54
80134,XA1710,6,14,20,34
80135,XA1722,19,38,57,122
80136,XA1734,8,16,35,91
80137,XA1740,5,9,18,44
80138,XA1745,22,45,69,132
80139,XA1753,1,1,1,2
80140,XA1755,4,7,7,7
80141,XA1760,0,0,2,11
80142,XA1763,11,23,26,45
80143,XA1766,6,12,19,40
80144,XA1771,17,41,64,117
80145,XA1779,7,11,20,53
80146,XA1796,24,48,75,112
80147,XA1800,1,3,6,9
80148,XA1802,0,0,0,6
80149,XA1807,3,4,13,36
80150,XA1813,8,19,29,58
80151,XA1822,0,2,4,34
80152,XA1825,23,44,67,127
80153,XA1827,25,50,76,143
80154,XA1847,13,27,47,81
80155,XA1848,0,0,0,7
80156,XA1853,0,5,8,23
80157,XA1856,6,15,23,64
80158,XA1858,8,15,34,76
80159,XA1859,5,11,12,24
80160,XA1861,1,3,9,58
80161,XA1874,1,1,1,17
80162,XA1876,19,37,61,115
80163,XA1877,22,46,69,132
80164,XA1882,10,28,33,60
80165,XA1884,1,2,2,4
80166,XA1900,0,0,0,23
80167,XA1907,0,0,0,5
80168,XA1912,23,47,59,75
80169,XA1913,22,44,66,124
80170,XA1926,15,23,33,64
80171,XA1928,16,30,50,115
80172,XA1933,8,31,56,59
80173,XA1936,24,48,71,138
80174,XA1937,20,37,56,95
80175,XA1948,1,4,4,4
80176,XA1949,18,40,49,56
80177,XA1961,1,13,19,33
80178,XA1969,0,0,4,44
80179,XA1975,29,56,85,156
80180,XA1982,0,0,0,2
80181,XA1987,23,46,69,136
80182,XA2014,7,12,15,18
80183,XA2015,5,18,42,100
80184,XA2021,0,0,0,13
80185,XA2043,1,1,1,2
80186,XA2050,27,56,83,156
80187,XA2052,28,55,82,154
80188,XA2079,8,16,38,83
80189,XA2083,12,12,21,82
80190,XA2092,0,0,2,3
80191,XA2102,0,1,15,15
80192,XA2120,6,6,6,19
80193,XA2123,1,6,10,36
80194,XA2146,4,14,31,56
80195,XA2159,15,29,50,86
80196,XA2172,23,45,68,133
80197,XA2186,3,7,12,27
80198,XA2197,1,1,1,2
80199,XA2208,1,1,1,12
80200,XA2209,6,18,33,98
80201,XA2273,2,3,5,32
80202,XA2282,11,25,43,102
80203,XA2291,27,53,81,150
80204,XA2300,22,44,67,127
80205,XA2307,0,0,1,4
80206,XA2308,24,48,73,143
80207,XA2315,0,0,2,5
80208,XA2328,27,56,65,97
80209,XA2336,8,10,14,28
80210,XA2361,29,55,82,148
80211,XA2365,15,35,52,91
80212,XA2375,14,35,41,43
80213,XA2385,0,6,6,6
80214,XA2396,5,7,17,36
80215,XA2397,7,23,26,46
80216,XA2404,26,42,70,141
80217,XA2433,17,25,36,91
80218,XA2439,6,14,36,108
80219,XA2440,23,45,69,133
80220,XA2446,20,34,50,86
80221,XA2447,23,33,49,95
80222,XA2451,24,49,66,115
80223,XA2452,23,47,70,134
80224,XA2462,0,0,0,1
80225,XA2464,17,34,50,98
80226,XA2466,17,29,49,113
80227,XA2467,5,14,27,45
80228,XA2496,6,9,17,30
80229,XA2501,24,50,75,101
80230,XA2511,6,12,23,51
80231,XA2512,21,46,65,120
80232,XA2513,0,0,0,6
80233,XA2515,23,43,58,111
80234,XA2520,3,7,24,67
80235,XA2523,6,8,12,27
80236,XA2544,24,45,69,138
80237,XA2551,24,47,69,132
80238,XA2554,11,13,26,72
80239,XA2556,19,30,31,50
80240,XA2560,1,3,3,7
80241,XA2569,5,7,7,8
80242,XA2574,4,8,15,31
80243,XA2578,0,0,0,7
80244,XA2586,14,30,52,77
80245,XA2601,0,0,1,14
80246,XA2608,5,12,19,25
80247,XA2612,1,2,15,38
80248,XA2616,27,47,63,115
80249,XA2640,25,49,76,147
80250,XA2644,16,37,62,126
80251,XA2655,8,17,29,85
80252,XA2657,3,8,14,36
80253,XA2659,10,21,30,78
80254,XA2661,27,50,76,129
80255,XA2663,24,47,72,135
80256,XA2668,19,37,45,86
80257,XA2688,0,1,1,17
80258,XA2700,0,0,1,15
80259,XA2713,9,19,35,66
80260,XA2716,0,0,0,4
80261,XA2731,24,44,66,127
80262,XA2734,6,19,37,81
80263,XA2735,24,48,73,137
80264,XA2739,2,6,17,71
80265,XA2756,1,1,1,3
80266,XA2763,14,30,51,100
80267,XA2782,12,25,39,57
80268,XA2784,2,2,7,19
80269,XA2795,9,9,9,47
80270,XA2796,2,4,15,42
80271,XA2799,2,4,5,15
80272,XA2803,0,0,0,6
80273,XA2804,8,17,29,70
80274,XA2810,8,13,20,51
80275,XA2823,17,40,65,83
80276,XA2851,11,13,13,13
80277,XA2860,10,27,50,76
80278,XA2867,9,21,36,84
80279,XA2868,22,40,42,62
80280,XA2871,25,50,58,95
80281,XA2879,19,28,37,83
80282,XA2883,4,7,7,7
80283,XA2895,9,22,37,95
80284,XA2897,14,25,43,43
80285,XA2898,4,6,11,32
80286,XA2900,0,0,1,5
80287,XA2910,21,42,65,128
80288,XA2931,23,45,68,129
80289,XA2934,18,28,42,106
80290,XA2937,4,6,8,53
80291,XA2940,22,45,68,131
80292,XA2943,7,25,42,69
80293,XA2944,0,0,2,22
80294,XA2950,26,50,76,148
80295,XA2957,1,1,2,14
80296,XA2962,2,3,8,36
80297,XA2963,26,52,77,147
80298,XA2972,1,2,2,5
80299,XA2974,9,18,18,40
80300,XA2983,4,6,19,60
80301,XA2984,22,44,67,135
80302,XA2991,8,9,9,13
80303,XA2998,4,7,16,46
80304,XA3004,17,38,53,113
80305,XA3013,0,0,1,1
80306,XA3020,6,25,49,116
80307,XA3023,20,41,63,116
80308,XA3028,0,0,0,39
80309,XA3036,22,47,73,140
80310,XA3040,12,26,39,76
80311,XA3043,0,1,8,46
80312,XA3053,23,43,53,85
80313,XA3066,0,0,0,2
80314,XA3067,21,46,72,143
80315,XA3089,24,46,72,110
80316,XA3099,1,1,1,5
80317,XA3103,13,25,49,97
80318,XA3106,2,10,15,40
80319,XA3108,4,9,13,28
80320,XA3109,5,9,9,9
80321,XA3113,7,21,21,21
80322,XA3114,0,0,0,5
80323,XA3117,25,49,60,95
80324,XA3121,3,4,5,16
80325,XA3136,1,2,7,32
80326,XA3138,23,45,70,131
80327,XA3142,14,19,28,65
80328,XA3143,6,14,21,62
80329,XA3145,0,0,0,1
80330,XA3158,14,31,52,110
80331,XA3163,1,1,7,19
80332,XA3165,3,17,34,63
80333,XA3167,15,31,48,58
80334,XA3172,1,4,6,15
80335,XA3174,23,46,70,132
80336,XA3176,1,4,9,13
80337,XA3179,0,2,2,9
80338,XA3186,0,0,2,4
80339,XA3194,0,1,15,69
80340,XA3195,23,46,70,134
80341,XA3206,1,2,4,9
